Sourcefile	20230123 155844 Faraday Airdemo Scan Analog.qmp
34,25	-1,266802e-013
34,28	-1,260438e-013
34,31	-1,254869e-013
34,34	-1,243562e-013
34,38	-1,250938e-013
34,41	-1,299788e-013
34,44	-1,383403e-013
34,47	-1,483376e-013
34,50	-1,585527e-013
34,53	-1,679778e-013
34,56	-1,758992e-013
34,59	-1,812607e-013
34,63	-1,829266e-013
34,66	-1,809563e-013
34,69	-1,766086e-013
34,72	-1,717205e-013
34,75	-1,678365e-013
34,78	-1,652533e-013
34,81	-1,643447e-013
34,84	-1,670241e-013
34,88	-1,736654e-013
34,91	-1,804548e-013
34,94	-1,833727e-013
34,97	-1,826595e-013
35,00	-1,811725e-013
35,03	-1,802903e-013
35,06	-1,792946e-013
35,09	-1,777477e-013
35,13	-1,765795e-013
35,16	-1,763944e-013
35,19	-1,762977e-013
35,22	-1,757883e-013
35,25	-1,753864e-013
35,28	-1,746255e-013
35,31	-1,723383e-013
35,34	-1,680218e-013
35,38	-1,623506e-013
35,41	-1,574525e-013
35,44	-1,531392e-013
35,47	-1,410329e-013
35,50	-1,037737e-013
35,53	-2,131602e-014
35,56	1,170627e-013
35,59	3,028269e-013
35,63	5,110641e-013
35,66	7,136857e-013
35,69	8,900236e-013
35,72	1,030097e-012
35,75	1,133837e-012
35,78	1,206945e-012
35,81	1,255729e-012
35,84	1,286132e-012
35,88	1,304621e-012
35,91	1,315808e-012
35,94	1,319648e-012
35,97	1,312745e-012
36,00	1,293648e-012
36,03	1,266083e-012
36,06	1,234665e-012
36,09	1,199541e-012
36,13	1,157060e-012
36,16	1,102630e-012
36,19	1,034297e-012
36,22	9,581168e-013
36,25	8,868751e-013
36,28	8,288823e-013
36,31	7,795959e-013
36,34	7,259483e-013
36,38	6,575518e-013
36,41	5,708129e-013
36,44	4,630723e-013
36,47	3,313807e-013
36,50	1,828516e-013
36,53	4,076573e-014
36,56	-6,770429e-014
36,59	-1,311245e-013
36,63	-1,587408e-013
36,66	-1,679679e-013
36,69	-1,715787e-013
36,72	-1,743017e-013
36,75	-1,753698e-013
36,78	-1,737047e-013
36,81	-1,711318e-013
36,84	-1,697035e-013
36,88	-1,692156e-013
36,91	-1,692996e-013
36,94	-1,705883e-013
36,97	-1,735413e-013
37,00	-1,780190e-013
37,03	-1,826275e-013
37,06	-1,851879e-013
37,09	-1,859007e-013
37,13	-1,868749e-013
37,16	-1,875823e-013
37,19	-1,854297e-013
37,22	-1,804119e-013
37,25	-1,749824e-013
37,28	-1,703460e-013
37,31	-1,660560e-013
37,34	-1,627885e-013
37,38	-1,625229e-013
37,41	-1,652244e-013
37,44	-1,677524e-013
37,47	-1,664656e-013
37,50	-1,584916e-013
37,53	-1,411628e-013
37,56	-1,130104e-013
37,59	-7,523744e-014
37,63	-3,226743e-014
37,66	8,665627e-015
37,69	4,120701e-014
37,72	6,395066e-014
37,75	7,927835e-014
37,78	9,036903e-014
37,81	1,000849e-013
37,84	1,096814e-013
37,88	1,183174e-013
37,91	1,236471e-013
37,94	1,219727e-013
37,97	1,118935e-013
38,00	9,884074e-014
38,03	9,046744e-014
38,06	8,806430e-014
38,09	8,701760e-014
38,13	8,298272e-014
38,16	7,438837e-014
38,19	6,195747e-014
38,22	4,761262e-014
38,25	3,334386e-014
38,28	2,088832e-014
38,31	1,070912e-014
38,34	8,332700e-016
38,38	-1,126427e-014
38,41	-2,572202e-014
38,44	-4,102765e-014
38,47	-5,780263e-014
38,50	-7,911072e-014
38,53	-1,045064e-013
38,56	-1,274566e-013
38,59	-1,418170e-013
38,63	-1,473333e-013
38,66	-1,472981e-013
38,69	-1,439807e-013
38,72	-1,378792e-013
38,75	-1,294855e-013
38,78	-1,201290e-013
38,81	-1,116832e-013
38,84	-1,051070e-013
38,88	-9,896237e-014
38,91	-9,054694e-014
38,94	-7,890488e-014
38,97	-6,596897e-014
39,00	-5,413124e-014
39,03	-4,312365e-014
39,06	-2,943910e-014
39,09	-8,058059e-015
39,13	2,547870e-014
39,16	7,363249e-014
39,19	1,376215e-013
39,22	2,204338e-013
39,25	3,281253e-013
39,28	4,693611e-013
39,31	6,560305e-013
39,34	9,043967e-013
39,38	1,252084e-012
39,41	1,864064e-012
39,44	3,412285e-012
39,47	7,911601e-012
39,50	1,950490e-011
39,53	4,355718e-011
39,56	8,331875e-011
39,59	1,366622e-010
39,63	1,961686e-010
39,66	2,528288e-010
39,69	3,005007e-010
39,72	3,375454e-010
39,75	3,651492e-010
39,78	3,850907e-010
39,81	3,988162e-010
39,84	4,074378e-010
39,88	4,118886e-010
39,91	4,129975e-010
39,94	4,115152e-010
39,97	4,080812e-010
40,00	4,030535e-010
40,03	3,964337e-010
40,06	3,881071e-010
40,09	3,779116e-010
40,13	3,651705e-010
40,16	3,486724e-010
40,19	3,283373e-010
40,22	3,070483e-010
40,25	2,889560e-010
40,28	2,750891e-010
40,31	2,621046e-010
40,34	2,455431e-010
40,38	2,230570e-010
40,41	1,947555e-010
40,44	1,615635e-010
40,47	1,242628e-010
40,50	8,514686e-011
40,53	4,966872e-011
40,56	2,375650e-011
40,59	9,125642e-012
40,63	2,810100e-012
40,66	6,964378e-013
40,69	1,281977e-013
40,72	-7,079887e-016
40,75	-2,706448e-014
40,78	-3,146394e-014
40,81	-3,014343e-014
40,84	-2,791401e-014
40,88	-2,686195e-014
40,91	-2,627780e-014
40,94	-2,488832e-014
40,97	-2,384744e-014
41,00	-2,551457e-014
41,03	-2,924451e-014
41,06	-3,202920e-014
41,09	-3,345490e-014
41,13	-3,598657e-014
41,16	-4,090662e-014
41,19	-4,672537e-014
41,22	-5,150894e-014
41,25	-5,539848e-014
41,28	-5,939074e-014
41,31	-6,387238e-014
41,34	-6,989730e-014
41,38	-7,829266e-014
41,41	-8,841980e-014
41,44	-1,003083e-013
41,47	-1,139279e-013
41,50	-1,261301e-013
41,53	-1,341272e-013
41,56	-1,402830e-013
41,59	-1,478434e-013
41,63	-1,546636e-013
41,66	-1,558951e-013
41,69	-1,514371e-013
41,72	-1,465518e-013
41,75	-1,447896e-013
41,78	-1,446954e-013
41,81	-1,450921e-013
41,84	-1,481879e-013
41,88	-1,541650e-013
41,91	-1,588777e-013
41,94	-1,602295e-013
41,97	-1,604708e-013
42,00	-1,606941e-013
42,03	-1,588364e-013
42,06	-1,540016e-013
42,09	-1,490165e-013
42,13	-1,467514e-013
42,16	-1,463258e-013
42,19	-1,460448e-013
42,22	-1,471629e-013
42,25	-1,512952e-013
42,28	-1,567638e-013
42,31	-1,596540e-013
42,34	-1,573747e-013
42,38	-1,515749e-013
42,41	-1,472166e-013
42,44	-1,473678e-013
42,47	-1,508081e-013
42,50	-1,555695e-013
42,53	-1,612359e-013
42,56	-1,669220e-013
42,59	-1,704012e-013
42,63	-1,701890e-013
42,66	-1,676098e-013
42,69	-1,661856e-013
42,72	-1,677044e-013
42,75	-1,701806e-013
42,78	-1,714303e-013
42,81	-1,712589e-013
42,84	-1,688353e-013
42,88	-1,626680e-013
42,91	-1,543293e-013
42,94	-1,485234e-013
42,97	-1,479982e-013
43,00	-1,505745e-013
43,03	-1,526766e-013
43,06	-1,537990e-013
43,09	-1,554791e-013
43,13	-1,576218e-013
43,16	-1,582923e-013
43,19	-1,568004e-013
43,22	-1,553349e-013
43,25	-1,565724e-013
43,28	-1,605227e-013
43,31	-1,646188e-013
43,34	-1,662139e-013
43,38	-1,642396e-013
43,41	-1,582303e-013
43,44	-1,459808e-013
43,47	-1,196107e-013
43,50	-5,574590e-014
43,53	9,635564e-014
43,56	4,091273e-013
43,59	9,407041e-013
43,63	1,690402e-012
43,66	2,582519e-012
43,69	3,493143e-012
43,72	4,307262e-012
43,75	4,966761e-012
43,78	5,470666e-012
43,81	5,841611e-012
43,84	6,100908e-012
43,88	6,265185e-012
43,91	6,351428e-012
43,94	6,378586e-012
43,97	6,364519e-012
44,00	6,321181e-012
44,03	6,251347e-012
44,06	6,152495e-012
44,09	6,026139e-012
44,13	5,877964e-012
44,16	5,703351e-012
44,19	5,479309e-012
44,22	5,187534e-012
44,25	4,852953e-012
44,28	4,539526e-012
44,31	4,288998e-012
44,34	4,077295e-012
44,38	3,840925e-012
44,41	3,529800e-012
44,44	3,131572e-012
44,47	2,660733e-012
44,50	2,132515e-012
44,53	1,558312e-012
44,56	9,786634e-013
44,59	4,788156e-013
44,63	1,364210e-013
44,66	-4,021914e-014
44,69	-1,035005e-013
44,72	-1,132884e-013
44,75	-1,070701e-013
44,78	-1,018691e-013
44,81	-1,014301e-013
44,84	-1,017903e-013
44,88	-9,923405e-014
44,91	-9,448209e-014
44,94	-9,030863e-014
44,97	-8,890712e-014
45,00	-9,103235e-014
45,03	-9,529581e-014
45,06	-9,894750e-014
45,09	-1,006057e-013
45,13	-1,014502e-013
45,16	-1,028351e-013
45,19	-1,038980e-013
45,22	-1,032227e-013
45,25	-1,023012e-013
45,28	-1,051374e-013
45,31	-1,133772e-013
45,34	-1,239029e-013
45,38	-1,330823e-013
45,41	-1,414165e-013
45,44	-1,512929e-013
45,47	-1,612134e-013
45,50	-1,667980e-013
45,53	-1,672647e-013
45,56	-1,653888e-013
45,59	-1,626033e-013
45,63	-1,591127e-013
45,66	-1,555214e-013
45,69	-1,517808e-013
45,72	-1,478005e-013
45,75	-1,447324e-013
45,78	-1,435004e-013
45,81	-1,432956e-013
45,84	-1,427742e-013
45,88	-1,420058e-013
45,91	-1,420542e-013
45,94	-1,430377e-013
45,97	-1,437790e-013
46,00	-1,433111e-013
46,03	-1,418868e-013
46,06	-1,402519e-013
46,09	-1,391039e-013
46,13	-1,398680e-013
46,16	-1,440999e-013
46,19	-1,510095e-013
46,22	-1,569908e-013
46,25	-1,587108e-013
46,28	-1,564567e-013
46,31	-1,535592e-013
46,34	-1,524457e-013
46,38	-1,528524e-013
46,41	-1,540728e-013
46,44	-1,564379e-013
46,47	-1,601267e-013
46,50	-1,644802e-013
46,53	-1,684876e-013
46,56	-1,707903e-013
46,59	-1,704169e-013
46,63	-1,689634e-013
46,66	-1,695377e-013
46,69	-1,722964e-013
46,72	-1,741858e-013
46,75	-1,737086e-013
46,78	-1,727618e-013
46,81	-1,729578e-013
46,84	-1,730988e-013
46,88	-1,721804e-013
46,91	-1,727231e-013
46,94	-1,775409e-013
46,97	-1,842006e-013
47,00	-1,873038e-013
47,03	-1,855462e-013
47,06	-1,819623e-013
47,09	-1,783230e-013
47,13	-1,738109e-013
47,16	-1,691099e-013
47,19	-1,675687e-013
47,22	-1,704455e-013
47,25	-1,742232e-013
47,28	-1,746394e-013
47,31	-1,711232e-013
47,34	-1,662758e-013
47,38	-1,621497e-013
47,41	-1,586454e-013
47,44	-1,560848e-013
47,47	-1,564686e-013
47,50	-1,606858e-013
47,53	-1,665111e-013
47,56	-1,696081e-013
47,59	-1,670997e-013
47,63	-1,607755e-013
47,66	-1,543528e-013
47,69	-1,490380e-013
47,72	-1,450229e-013
47,75	-1,440297e-013
47,78	-1,472644e-013
47,81	-1,533028e-013
47,84	-1,590734e-013
47,88	-1,626816e-013
47,91	-1,654842e-013
47,94	-1,693642e-013
47,97	-1,732106e-013
48,00	-1,752923e-013
48,03	-1,760939e-013
48,06	-1,766619e-013
48,09	-1,773676e-013
48,13	-1,781474e-013
48,16	-1,779535e-013
48,19	-1,751776e-013
48,22	-1,696429e-013
48,25	-1,640395e-013
48,28	-1,624466e-013
48,31	-1,657716e-013
48,34	-1,701380e-013
48,38	-1,723243e-013
48,41	-1,735508e-013
48,44	-1,754596e-013
48,47	-1,770354e-013
48,50	-1,771993e-013
48,53	-1,764377e-013
48,56	-1,757001e-013
48,59	-1,761856e-013
48,63	-1,786406e-013
48,66	-1,818704e-013
48,69	-1,841940e-013
48,72	-1,852807e-013
48,75	-1,847982e-013
48,78	-1,815748e-013
48,81	-1,754835e-013
48,84	-1,688325e-013
48,88	-1,644741e-013
48,91	-1,629574e-013
48,94	-1,634290e-013
48,97	-1,659096e-013
49,00	-1,699954e-013
49,03	-1,735058e-013
49,06	-1,746469e-013
49,09	-1,740656e-013
49,13	-1,738455e-013
49,16	-1,746896e-013
49,19	-1,750747e-013
49,22	-1,743007e-013
49,25	-1,743472e-013
49,28	-1,760806e-013
49,31	-1,765989e-013
49,34	-1,736626e-013
49,38	-1,691021e-013
49,41	-1,654670e-013
49,44	-1,632709e-013
49,47	-1,621477e-013
49,50	-1,619789e-013
49,53	-1,637603e-013
49,56	-1,687445e-013
49,59	-1,753870e-013
49,63	-1,794920e-013
49,66	-1,780217e-013
49,69	-1,716832e-013
49,72	-1,643464e-013
49,75	-1,601389e-013
49,78	-1,606325e-013
49,81	-1,650095e-013
49,84	-1,713720e-013
49,88	-1,766637e-013
49,91	-1,778207e-013
49,94	-1,747238e-013
49,97	-1,702892e-013

Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	23.01.2023 16:23:52

Mass [amu]	Ion Current [A]
0,00	-2,903872e-014
0,03	-1,291668e-014
0,06	-4,200419e-015
0,09	-1,080852e-015
0,13	-8,753965e-016
0,16	-3,132340e-015
0,19	-9,562099e-015
0,22	-2,135875e-014
0,25	-3,623062e-014
0,28	-4,983077e-014
0,31	-6,014743e-014
0,34	-6,726184e-014
0,38	-7,043946e-014
0,41	-6,994389e-014
0,44	-6,899829e-014
0,47	-7,053716e-014
0,50	-7,453979e-014
0,53	-7,819249e-014
0,56	-7,703111e-014
0,59	-7,000859e-014
0,63	-6,358351e-014
0,66	-6,491419e-014
0,69	-7,282268e-014
0,72	-7,998296e-014
0,75	-8,011959e-014
0,78	-7,092278e-014
0,81	-5,163878e-014
0,84	-1,734719e-014
0,88	4,166391e-014
0,91	1,312302e-013
0,94	2,445269e-013
0,97	3,617946e-013
1,00	4,606676e-013
1,03	5,309867e-013
1,06	5,780001e-013
1,09	6,107542e-013
1,13	6,326443e-013
1,16	6,424439e-013
1,19	6,390742e-013
1,22	6,233602e-013
1,25	5,954062e-013
1,28	5,528563e-013
1,31	4,947891e-013
1,34	4,245235e-013
1,38	3,446646e-013
1,41	2,558192e-013
1,44	1,687653e-013
1,47	1,178937e-013
1,50	1,640868e-013
1,53	3,911431e-013
1,56	8,983371e-013
1,59	1,783051e-012
1,63	3,121526e-012
1,66	4,968996e-012
1,69	7,334733e-012
1,72	1,004055e-011
1,75	1,263841e-011
1,78	1,470912e-011
1,81	1,622010e-011
1,84	1,739782e-011
1,88	1,841424e-011
1,91	1,933542e-011
1,94	2,019054e-011
1,97	2,097937e-011
2,00	2,166329e-011
2,03	2,218400e-011
2,06	2,249279e-011
2,09	2,256206e-011
2,13	2,237147e-011
2,16	2,188415e-011
2,19	2,104214e-011
2,22	1,982023e-011
2,25	1,833145e-011
2,28	1,682335e-011
2,31	1,543203e-011
2,34	1,399415e-011
2,38	1,226750e-011
2,41	1,022319e-011
2,44	7,969834e-012
2,47	5,610795e-012
2,50	3,365053e-012
2,53	1,593885e-012
2,56	5,159158e-013
2,59	2,790882e-014
2,63	-1,344807e-013
2,66	-1,761161e-013
2,69	-1,865967e-013
2,72	-1,882358e-013
2,75	-1,839622e-013
2,78	-1,778306e-013
2,81	-1,744739e-013
2,84	-1,734797e-013
2,88	-1,726941e-013
2,91	-1,737628e-013
2,94	-1,793085e-013
2,97	-1,881895e-013
3,00	-1,955220e-013
3,03	-1,964680e-013
3,06	-1,913838e-013
3,09	-1,855295e-013
3,13	-1,822684e-013
3,16	-1,806195e-013
3,19	-1,789349e-013
3,22	-1,751701e-013
3,25	-1,621070e-013
3,28	-1,179288e-013
3,31	9,415241e-015
3,34	3,120240e-013
3,38	9,022541e-013
3,41	1,857721e-012
3,44	3,172234e-012
3,47	4,770857e-012
3,50	6,579685e-012
3,53	8,540499e-012
3,56	1,049618e-011
3,59	1,214152e-011
3,63	1,326888e-011
3,66	1,398770e-011
3,69	1,453980e-011
3,72	1,504226e-011
3,75	1,549178e-011
3,78	1,585754e-011
3,81	1,611249e-011
3,84	1,624372e-011
3,88	1,626037e-011
3,91	1,618709e-011
3,94	1,605332e-011
3,97	1,588168e-011
4,00	1,566980e-011
4,03	1,538661e-011
4,06	1,499636e-011
4,09	1,447038e-011
4,13	1,376053e-011
4,16	1,280759e-011
4,19	1,167080e-011
4,22	1,062728e-011
4,25	9,959050e-012
4,28	9,625268e-012
4,31	9,315117e-012
4,34	8,769807e-012
4,38	7,909092e-012
4,41	6,738657e-012
4,44	5,292781e-012
4,47	3,688370e-012
4,50	2,165650e-012
4,53	9,908103e-013
4,56	2,819843e-013
4,59	-4,411011e-014
4,63	-1,571105e-013
4,66	-1,867981e-013
4,69	-1,934778e-013
4,72	-1,964435e-013
4,75	-2,002881e-013
4,78	-2,047021e-013
4,81	-2,068259e-013
4,84	-2,046433e-013
4,88	-1,999402e-013
4,91	-1,962190e-013
4,94	-1,950565e-013
4,97	-1,961915e-013
5,00	-1,990461e-013
5,03	-2,026176e-013
5,06	-2,051437e-013
5,09	-2,049340e-013
5,13	-2,019249e-013
5,16	-1,974019e-013
5,19	-1,921984e-013
5,22	-1,881022e-013
5,25	-1,886957e-013
5,28	-1,943617e-013
5,31	-2,000832e-013
5,34	-2,007229e-013
5,38	-1,952884e-013
5,41	-1,867773e-013
5,44	-1,803375e-013
5,47	-1,799069e-013
5,50	-1,854287e-013
5,53	-1,934161e-013
5,56	-1,995844e-013
5,59	-2,015180e-013
5,63	-1,996837e-013
5,66	-1,964352e-013
5,69	-1,947110e-013
5,72	-1,965758e-013
5,75	-2,013678e-013
5,78	-2,059113e-013
5,81	-2,079530e-013
5,84	-2,080690e-013
5,88	-2,069622e-013
5,91	-2,034318e-013
5,94	-1,969261e-013
5,97	-1,901496e-013
6,00	-1,869005e-013
6,03	-1,882815e-013
6,06	-1,928746e-013
6,09	-1,988308e-013
6,13	-2,036648e-013
6,16	-2,048784e-013
6,19	-2,031499e-013
6,22	-2,021327e-013
6,25	-2,040798e-013
6,28	-2,074549e-013
6,31	-2,089200e-013
6,34	-2,068926e-013
6,38	-2,016576e-013
6,41	-1,933558e-013
6,44	-1,836443e-013
6,47	-1,771516e-013
6,50	-1,772951e-013
6,53	-1,820448e-013
6,56	-1,858576e-013
6,59	-1,855344e-013
6,63	-1,831938e-013
6,66	-1,827892e-013
6,69	-1,851415e-013
6,72	-1,883679e-013
6,75	-1,916101e-013
6,78	-1,949519e-013
6,81	-1,970174e-013
6,84	-1,960922e-013
6,88	-1,927450e-013
6,91	-1,894672e-013
6,94	-1,882384e-013
6,97	-1,886914e-013
7,00	-1,893322e-013
7,03	-1,909536e-013
7,06	-1,956015e-013
7,09	-2,024371e-013
7,13	-2,082303e-013
7,16	-2,100150e-013
7,19	-2,062411e-013
7,22	-1,983463e-013
7,25	-1,903216e-013
7,28	-1,855782e-013
7,31	-1,853288e-013
7,34	-1,880079e-013
7,38	-1,899990e-013
7,41	-1,894200e-013
7,44	-1,875697e-013
7,47	-1,861452e-013
7,50	-1,861368e-013
7,53	-1,880662e-013
7,56	-1,913277e-013
7,59	-1,954676e-013
7,63	-2,007175e-013
7,66	-2,051996e-013
7,69	-2,056247e-013
7,72	-2,019833e-013
7,75	-1,974086e-013
7,78	-1,940596e-013
7,81	-1,921085e-013
7,84	-1,911372e-013
7,88	-1,911914e-013
7,91	-1,922604e-013
7,94	-1,932507e-013
7,97	-1,936658e-013
8,00	-1,949908e-013
8,03	-1,981486e-013
8,06	-2,008345e-013
8,09	-1,992247e-013
8,13	-1,929146e-013
8,16	-1,866082e-013
8,19	-1,851458e-013
8,22	-1,885788e-013
8,25	-1,940339e-013
8,28	-2,001687e-013
8,31	-2,066966e-013
8,34	-2,108939e-013
8,38	-2,092430e-013
8,41	-2,029427e-013
8,44	-1,975537e-013
8,47	-1,967307e-013
8,50	-1,994402e-013
8,53	-2,027687e-013
8,56	-2,047994e-013
8,59	-2,045508e-013
8,63	-2,010585e-013
8,66	-1,948159e-013
8,69	-1,889778e-013
8,72	-1,871244e-013
8,75	-1,902926e-013
8,78	-1,962865e-013
8,81	-2,020166e-013
8,84	-2,062704e-013
8,88	-2,088511e-013
8,91	-2,085793e-013
8,94	-2,045527e-013
8,97	-1,980496e-013
9,00	-1,922877e-013
9,03	-1,905339e-013
9,06	-1,934608e-013
9,09	-1,986495e-013
9,13	-2,033990e-013
9,16	-2,062906e-013
9,19	-2,060435e-013
9,22	-2,020475e-013
9,25	-1,969286e-013
9,28	-1,957618e-013
9,31	-2,002896e-013
9,34	-2,058368e-013
9,38	-2,064948e-013
9,41	-2,021357e-013
9,44	-1,976773e-013
9,47	-1,959509e-013
9,50	-1,948232e-013
9,53	-1,913370e-013
9,56	-1,859224e-013
9,59	-1,818673e-013
9,63	-1,815361e-013
9,66	-1,847691e-013
9,69	-1,903973e-013
9,72	-1,967017e-013
9,75	-2,010459e-013
9,78	-2,016321e-013
9,81	-1,995580e-013
9,84	-1,970522e-013
9,88	-1,947591e-013
9,91	-1,932511e-013
9,94	-1,939176e-013
9,97	-1,957049e-013
10,00	-1,958595e-013
10,03	-1,948428e-013
10,06	-1,951408e-013
10,09	-1,966275e-013
10,13	-1,969659e-013
10,16	-1,948314e-013
10,19	-1,916009e-013
10,22	-1,902127e-013
10,25	-1,919625e-013
10,28	-1,950819e-013
10,31	-1,964853e-013
10,34	-1,949430e-013
10,38	-1,928057e-013
10,41	-1,928808e-013
10,44	-1,944322e-013
10,47	-1,952801e-013
10,50	-1,956718e-013
10,53	-1,968336e-013
10,56	-1,984202e-013
10,59	-1,990835e-013
10,63	-1,977355e-013
10,66	-1,945537e-013
10,69	-1,902450e-013
10,72	-1,845036e-013
10,75	-1,784154e-013
10,78	-1,760749e-013
10,81	-1,798939e-013
10,84	-1,877977e-013
10,88	-1,961339e-013
10,91	-2,013838e-013
10,94	-2,013047e-013
10,97	-1,974603e-013
11,00	-1,935318e-013
11,03	-1,915042e-013
11,06	-1,915097e-013
11,09	-1,922437e-013
11,13	-1,919230e-013
11,16	-1,909551e-013
11,19	-1,908455e-013
11,22	-1,913115e-013
11,25	-1,911161e-013
11,28	-1,894315e-013
11,31	-1,863322e-013
11,34	-1,837249e-013
11,38	-1,832618e-013
11,41	-1,827103e-013
11,44	-1,776430e-013
11,47	-1,650287e-013
11,50	-1,416961e-013
11,53	-1,034794e-013
11,56	-4,992451e-014
11,59	1,308868e-014
11,63	7,733397e-014
11,66	1,365000e-013
11,69	1,859938e-013
11,72	2,229483e-013
11,75	2,487809e-013
11,78	2,678779e-013
11,81	2,823495e-013
11,84	2,915332e-013
11,88	2,953259e-013
11,91	2,946531e-013
11,94	2,910363e-013
11,97	2,871272e-013
12,00	2,849170e-013
12,03	2,826919e-013
12,06	2,756547e-013
12,09	2,601106e-013
12,13	2,362060e-013
12,16	2,069222e-013
12,19	1,765766e-013
12,22	1,502262e-013
12,25	1,311086e-013
12,28	1,178589e-013
12,31	1,054610e-013
12,34	8,866766e-014
12,38	6,441545e-014
12,41	3,166736e-014
12,44	-9,728842e-015
12,47	-5,771257e-014
12,50	-1,053132e-013
12,53	-1,431871e-013
12,56	-1,670238e-013
12,59	-1,795344e-013
12,63	-1,848920e-013
12,66	-1,852796e-013
12,69	-1,827823e-013
12,72	-1,808820e-013
12,75	-1,818415e-013
12,78	-1,827846e-013
12,81	-1,766355e-013
12,84	-1,578145e-013
12,88	-1,249646e-013
12,91	-8,000421e-014
12,94	-2,895134e-014
12,97	1,943708e-014
13,00	5,917050e-014
13,03	8,826755e-014
13,06	1,060095e-013
13,09	1,133958e-013
13,13	1,145267e-013
13,16	1,143999e-013
13,19	1,156375e-013
13,22	1,177921e-013
13,25	1,194197e-013
13,28	1,200333e-013
13,31	1,198163e-013
13,34	1,190725e-013
13,38	1,187941e-013
13,41	1,211275e-013
13,44	1,326336e-013
13,47	1,740813e-013
13,50	2,878260e-013
13,53	5,241270e-013
13,56	9,039021e-013
13,59	1,390256e-012
13,63	1,904600e-012
13,66	2,374759e-012
13,69	2,766779e-012
13,72	3,077977e-012
13,75	3,312666e-012
13,78	3,470933e-012
13,81	3,558333e-012
13,84	3,595107e-012
13,88	3,605198e-012
13,91	3,601484e-012
13,94	3,587965e-012
13,97	3,566943e-012
14,00	3,537013e-012
14,03	3,490777e-012
14,06	3,419397e-012
14,09	3,315783e-012
14,13	3,173184e-012
14,16	2,988427e-012
14,19	2,774431e-012
14,22	2,566125e-012
14,25	2,397782e-012
14,28	2,269628e-012
14,31	2,148596e-012
14,34	1,999656e-012
14,38	1,804751e-012
14,41	1,558234e-012
14,44	1,259667e-012
14,47	9,175616e-013
14,50	5,622709e-013
14,53	2,487822e-013
14,56	2,823360e-014
14,59	-8,849756e-014
14,63	-1,304399e-013
14,66	-1,363101e-013
14,69	-1,323648e-013
14,72	-1,291587e-013
14,75	-1,279740e-013
14,78	-1,280396e-013
14,81	-1,289891e-013
14,84	-1,301964e-013
14,88	-1,305073e-013
14,91	-1,285718e-013
14,94	-1,241375e-013
14,97	-1,189308e-013
15,00	-1,155252e-013
15,03	-1,159921e-013
15,06	-1,208473e-013
15,09	-1,277548e-013
15,13	-1,329994e-013
15,16	-1,354308e-013
15,19	-1,369352e-013
15,22	-1,392184e-013
15,25	-1,415695e-013
15,28	-1,418853e-013
15,31	-1,400142e-013
15,34	-1,387659e-013
15,38	-1,408025e-013
15,41	-1,444640e-013
15,44	-1,396250e-013
15,47	-1,051382e-013
15,50	-1,195927e-014
15,53	1,667439e-013
15,56	4,394539e-013
15,59	7,825969e-013
15,63	1,146778e-012
15,66	1,482669e-012
15,69	1,761547e-012
15,72	1,976571e-012
15,75	2,134138e-012
15,78	2,245609e-012
15,81	2,321635e-012
15,84	2,369053e-012
15,88	2,391431e-012
15,91	2,393046e-012
15,94	2,381298e-012
15,97	2,362735e-012
16,00	2,338041e-012
16,03	2,303445e-012
16,06	2,254499e-012
16,09	2,186372e-012
16,13	2,093043e-012
16,16	1,970864e-012
16,19	1,828096e-012
16,22	1,689251e-012
16,25	1,578436e-012
16,28	1,494836e-012
16,31	1,413197e-012
16,34	1,307550e-012
16,38	1,165553e-012
16,41	9,843970e-013
16,44	7,666216e-013
16,47	5,266226e-013
16,50	2,973461e-013
16,53	1,197013e-013
16,56	1,857379e-014
16,59	-1,017761e-014
16,63	9,064321e-015
16,66	4,984413e-014
16,69	9,480797e-014
16,72	1,350606e-013
16,75	1,659289e-013
16,78	1,864140e-013
16,81	1,987104e-013
16,84	2,049405e-013
16,88	2,061660e-013
16,91	2,046255e-013
16,94	2,031968e-013
16,97	2,019530e-013
17,00	1,984748e-013
17,03	1,920352e-013
17,06	1,846123e-013
17,09	1,773358e-013
17,13	1,679290e-013
17,16	1,528142e-013
17,19	1,315971e-013
17,22	1,083044e-013
17,25	8,788779e-014
17,28	7,235988e-014
17,31	6,030525e-014
17,34	4,865100e-014
17,38	3,382087e-014
17,41	1,270650e-014
17,44	-1,429948e-014
17,47	-3,905498e-014
17,50	-4,441647e-014
17,53	-9,438110e-015
17,56	8,021094e-014
17,59	2,229540e-013
17,63	3,995452e-013
17,66	5,802506e-013
17,69	7,385851e-013
17,72	8,630420e-013
17,75	9,557071e-013
17,78	1,022247e-012
17,81	1,067815e-012
17,84	1,098246e-012
17,88	1,118094e-012
17,91	1,127911e-012
17,94	1,126294e-012
17,97	1,114895e-012
18,00	1,098826e-012
18,03	1,080267e-012
18,06	1,055823e-012
18,09	1,022582e-012
18,13	9,808181e-013
18,16	9,294325e-013
18,19	8,666116e-013
18,22	7,975628e-013
18,25	7,346500e-013
18,28	6,851730e-013
18,31	6,432958e-013
18,34	5,970530e-013
18,38	5,381417e-013
18,41	4,629835e-013
18,44	3,701353e-013
18,47	2,602299e-013
18,50	1,394077e-013
18,53	2,362257e-014
18,56	-6,654731e-014
18,59	-1,209041e-013
