Sourcefile	20230123 155844 Faraday Airdemo Scan Analog.qmp
Exporttime	23.01.2023 16:04:30

Start Time	23.01.2023 15:58:50
End Time	23.01.2023 16:04:34


Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	23.01.2023 15:58:50

Mass [amu]	Ion Current [A]
11,59	1,129561e-013
11,63	1,496929e-013
11,66	1,810123e-013
11,69	2,048543e-013
11,72	2,221408e-013
11,75	2,356034e-013
11,78	2,476538e-013
11,81	2,594365e-013
11,84	2,702453e-013
11,88	2,781522e-013
11,91	2,812643e-013
11,94	2,784327e-013
11,97	2,708447e-013
12,00	2,619186e-013
12,03	2,537636e-013
12,06	2,461124e-013
12,09	2,387038e-013
12,13	2,312377e-013
12,16	2,220048e-013
12,19	2,092848e-013
12,22	1,933389e-013
12,25	1,765193e-013
12,28	1,621175e-013
12,31	1,519485e-013
12,34	1,443263e-013
12,38	1,354917e-013
12,41	1,223343e-013
12,44	1,035649e-013
12,47	8,062553e-014
12,50	5,728705e-014
12,53	3,719686e-014
12,56	2,270639e-014
12,59	1,491993e-014
12,63	1,319361e-014
12,66	1,562111e-014
12,69	1,964793e-014
12,72	2,205631e-014
12,75	2,174910e-014
12,78	2,177469e-014
12,81	2,487768e-014
12,84	2,961392e-014
12,88	3,335132e-014
12,91	3,567181e-014
12,94	3,718739e-014
12,97	3,759280e-014
13,00	3,649249e-014
13,03	3,492255e-014
13,06	3,382651e-014
13,09	3,193968e-014
13,13	2,754859e-014
13,16	2,118838e-014
13,19	1,505220e-014
13,22	1,069093e-014
13,25	8,395785e-015
13,28	8,450616e-015
13,31	1,149500e-014
13,34	1,664453e-014
13,38	2,090962e-014
13,41	2,207803e-014
13,44	2,058086e-014
13,47	1,818964e-014
13,50	1,658239e-014
13,53	1,716499e-014
13,56	2,111174e-014
13,59	2,816869e-014
13,63	3,544652e-014
13,66	3,971364e-014
13,69	4,086007e-014
13,72	4,120856e-014
13,75	4,253832e-014
13,78	4,512975e-014
13,81	4,805815e-014
13,84	4,958304e-014
13,88	4,861452e-014
13,91	4,585257e-014
13,94	4,282018e-014
13,97	4,013498e-014
14,00	3,734417e-014
14,03	3,461792e-014
14,06	3,314198e-014
14,09	3,328182e-014
14,13	3,417410e-014
14,16	3,470762e-014
14,19	3,384307e-014
14,22	3,185714e-014
14,25	3,102475e-014
14,28	3,288526e-014
14,31	3,631716e-014
14,34	3,904138e-014
14,38	3,927102e-014
14,41	3,605365e-014
14,44	2,912074e-014
14,47	1,946326e-014
14,50	9,831007e-015
14,53	2,996323e-015
14,56	2,647073e-016
14,59	1,866701e-015
14,63	6,686640e-015
14,66	1,306875e-014
14,69	2,093332e-014
14,72	3,032886e-014
14,75	3,902815e-014
14,78	4,412902e-014
14,81	4,413012e-014
14,84	3,927163e-014
14,88	3,214117e-014
14,91	2,677621e-014
14,94	2,532464e-014
14,97	2,649360e-014
15,00	2,787590e-014
15,03	2,909159e-014
15,06	3,160060e-014
15,09	3,540602e-014
15,13	3,806855e-014
15,16	3,754988e-014
15,19	3,403142e-014
15,22	2,926473e-014
15,25	2,582289e-014
15,28	2,549178e-014
15,31	2,732798e-014
15,34	2,873270e-014
15,38	2,794082e-014
15,41	2,486295e-014
15,44	2,132239e-014
15,47	2,104038e-014
15,50	2,822104e-014
15,53	4,538762e-014
15,56	7,186513e-014
15,59	1,044415e-013
15,63	1,393726e-013
15,66	1,730492e-013
15,69	2,027353e-013
15,72	2,278943e-013
15,75	2,489902e-013
15,78	2,654820e-013
15,81	2,760120e-013
15,84	2,793449e-013
15,88	2,759607e-013
15,91	2,698177e-013
15,94	2,667113e-013
15,97	2,697476e-013
16,00	2,760149e-013
16,03	2,787154e-013
16,06	2,744763e-013
16,09	2,654970e-013
16,13	2,536528e-013
16,16	2,382386e-013
16,19	2,198255e-013
16,22	2,016232e-013
16,25	1,867599e-013
16,28	1,759478e-013
16,31	1,674370e-013
16,34	1,585517e-013
16,38	1,469493e-013
16,41	1,310410e-013
16,44	1,108467e-013
16,47	8,926342e-014
16,50	7,226239e-014
16,53	6,626877e-014
16,56	7,366006e-014
16,59	9,093111e-014
16,63	1,119392e-013
16,66	1,323015e-013
16,69	1,504438e-013
16,72	1,663080e-013
16,75	1,803316e-013
16,78	1,931788e-013
16,81	2,051787e-013
16,84	2,149953e-013
16,88	2,200051e-013
16,91	2,194867e-013
16,94	2,163732e-013
16,97	2,139588e-013
17,00	2,111645e-013
17,03	2,041836e-013
17,06	1,930058e-013
17,09	1,822594e-013
17,13	1,753573e-013
17,16	1,705291e-013
17,19	1,634079e-013
17,22	1,528605e-013
17,25	1,422679e-013
17,28	1,349765e-013
17,31	1,308814e-013
17,34	1,270849e-013
17,38	1,197514e-013
17,41	1,064696e-013
17,44	8,852131e-014
17,47	7,024988e-014
17,50	5,678653e-014
17,53	5,319149e-014
17,56	6,389888e-014
17,59	9,053505e-014
17,63	1,299002e-013
17,66	1,748013e-013
17,69	2,173596e-013
17,72	2,524033e-013
17,75	2,788422e-013
17,78	2,983333e-013
17,81	3,129675e-013
17,84	3,238444e-013
17,88	3,309250e-013
17,91	3,345295e-013
17,94	3,361134e-013
17,97	3,362904e-013
18,00	3,337557e-013
18,03	3,275572e-013
18,06	3,190139e-013
18,09	3,097254e-013
18,13	2,984863e-013
18,16	2,818795e-013
18,19	2,580954e-013
18,22	2,301465e-013
18,25	2,048799e-013
18,28	1,874681e-013
18,31	1,769741e-013
18,34	1,684927e-013
18,38	1,587354e-013
18,41	1,466678e-013
18,44	1,299842e-013
18,47	1,066294e-013
18,50	7,959537e-014
18,53	5,543388e-014
18,56	3,872462e-014
18,59	3,018151e-014
18,63	2,794633e-014
18,66	2,923565e-014
18,69	3,140945e-014
18,72	3,236171e-014
18,75	3,167492e-014
18,78	3,074192e-014
18,81	3,034279e-014
18,84	3,004544e-014
18,88	3,023256e-014
18,91	3,250921e-014
18,94	3,761013e-014
18,97	4,358056e-014
19,00	4,733746e-014
19,03	4,778325e-014
19,06	4,562203e-014
19,09	4,191192e-014
19,13	3,843708e-014
19,16	3,710573e-014
19,19	3,779611e-014
19,22	3,824039e-014
19,25	3,673151e-014
19,28	3,411914e-014
19,31	3,302980e-014
19,34	3,541457e-014
19,38	3,974333e-014
19,41	4,126056e-014
19,44	3,719259e-014
19,47	3,038428e-014
19,50	2,602736e-014
19,53	2,614683e-014
19,56	2,801406e-014
19,59	2,735604e-014
19,63	2,289141e-014
19,66	1,665379e-014
19,69	9,941385e-015
19,72	2,429655e-015
19,75	-4,310995e-015
19,78	-6,792328e-015
19,81	-4,212523e-015
19,84	-1,847686e-017
19,88	2,631671e-015
19,91	4,784389e-015
19,94	8,906760e-015
19,97	1,397833e-014
20,00	1,626243e-014
20,03	1,389673e-014
20,06	8,447724e-015
20,09	3,192829e-015
20,13	6,255990e-016
20,16	4,885676e-016
20,19	1,180304e-015
20,22	2,167761e-015
20,25	2,850202e-015
20,28	2,216142e-015
20,31	1,239883e-015
20,34	2,192024e-015
20,38	5,292306e-015
20,41	8,444342e-015
20,44	1,019893e-014
20,47	1,130965e-014
20,50	1,280475e-014
20,53	1,399891e-014
20,56	1,348060e-014
20,59	1,037947e-014
20,63	4,796537e-015
20,66	-1,106056e-015
20,69	-4,414587e-015
20,72	-4,792637e-015
20,75	-4,108654e-015
20,78	-3,248614e-015
20,81	-1,521132e-015
20,84	1,199892e-015
20,88	3,431254e-015
20,91	3,552327e-015
20,94	2,147413e-015
20,97	1,577128e-015
21,00	2,648170e-015
21,03	4,256358e-015
21,06	5,779568e-015
21,09	7,210121e-015
21,13	8,297101e-015
21,16	8,669699e-015
21,19	8,193425e-015
21,22	7,183323e-015
21,25	6,124856e-015
21,28	5,190427e-015
21,31	4,696124e-015
21,34	5,669263e-015
21,38	8,287441e-015
21,41	1,039860e-014
21,44	9,411606e-015
21,47	5,019430e-015
21,50	-4,815414e-016
21,53	-4,045567e-015
21,56	-4,052856e-015
